idrss_entries,title,public_date,category,provider,number_of_articles
"42923","US economy grew 0.4% in fourth quarter","Thu Mar 28 08:37:11 EDT 2013","Business","USA TODAY","3"
"42925","Cyprus Banks Reopen to Lines","Thu Mar 28 08:19:14 EDT 2013","Business","Wall Street Journal","476"
"42930","Topping FBI's 'most wanted' list: UFO info","Thu Mar 28 08:23:32 EDT 2013","Business","Fox News","22"
"42933","Jobless Claims in US Increase More Than Forecast","Thu Mar 28 08:48:42 EDT 2013","Business","Bloomberg","6"
"42934","U.S. stock futures reduce gains after data","Thu Mar 28 08:40:40 EDT 2013","Business","MarketWatch","344"
"42935","Economy in U.S. Expanded at Revised 0.4% Pace in Fourth Quarter","Thu Mar 28 08:31:34 EDT 2013","Business","Bloomberg","8"
"42952","Nokia unit gets $383 million tax demand; order stayed","Thu Mar 28 07:35:26 EDT 2013","Business","Reuters India","23"
"42953","Euro edges up versus dollar but Cyprus concerns weigh","Thu Mar 28 08:57:03 EDT 2013","Business","Reuters","3,054"
"42954","US economy grew 0.4% in fourth quarter - The Courier","Thu Mar 28 08:49:54 EDT 2013","Business","Journal","-1"
"42962","BlackBerry posts surprise profit but misses revenue estimates","Thu Mar 28 08:46:51 EDT 2013","Business","Washington Post","512"
"42967","US Stock Futures Maintain Gain After GDP, Jobless Claim","Thu Mar 28 08:46:17 EDT 2013","Business","Businessweek","347"
"42968","Blackstone may be open to Michael Dell staying CEO","Thu Mar 28 08:54:06 EDT 2013","Business","MarketWatch","42"
"42969","Nokia Corporation (ADR) (NYSE:NOK) unit gets $383 million tax demand; order ...","Thu Mar 28 09:01:31 EDT 2013","Business","US Market Buzz","28"
"42984","Europe 'lagging' in global rebound","Thu Mar 28 08:59:20 EDT 2013","Business","Irish Independent","23"
"43002","S&P Has Seen Enough From JPMorgan's London Whale Response","Thu Mar 28 08:55:27 EDT 2013","Business","Forbes","23"
"43003","FBI comes clean on top X-File: 'We never investigated' Hottel UFO memo","Wed Mar 27 17:10:46 EDT 2013","Business","NBCNews.com (blog)","22"
"43013","Global economic growth prospects better, says OECD","Thu Mar 28 09:06:27 EDT 2013","Business","Economic Times","26"
"43026","Euro, shares recover as Cyprus banks reopen","Thu Mar 28 09:32:13 EDT 2013","Business","Reuters","3,100"
"43030","Jobless claims up, fourth-quarter GDP revised up","Thu Mar 28 09:27:45 EDT 2013","Business","Reuters","19"
"43031","D Shivakumar, Nokia's emerging markets head, quits after eight-year stint","Thu Mar 28 09:22:39 EDT 2013","Business","Economic Times","31"
"43046","U.S. markets retreat as euro plummets, pending home sales fall","Wed Mar 27 12:54:32 EDT 2013","Business","Proactive Investors USA & Canada","-1"
"43047","Moody's maintains Ireland's credit rating and negative outlook","Thu Mar 28 04:27:46 EDT 2013","Business","The Sunday Business Post","20"
"43048","US growth revised higher","Thu Mar 28 09:40:47 EDT 2013","Business","Financial Times","19"
"43056","Patient Cypriots line up as banks reopen","Thu Mar 28 09:51:20 EDT 2013","Business","Reuters","3,102"
"43064","Pre-caffeine tech: Underwater intrigue, Doctor Who as boyfriend!","Thu Mar 28 09:38:19 EDT 2013","Business","NBCNews.com (blog)","23"
"43065","Moody's Affirms Russia's Bond Rating, Stable Outlook","Wed Mar 27 21:19:00 EDT 2013","Business","RIA Novosti","20"
"43066","German Unemployment, Retail Sales Rise","Thu Mar 28 09:08:17 EDT 2013","Business","Wall Street Journal","37"
"43076","Not-So-Great News for Jobless Claims and GDP","Thu Mar 28 08:50:46 EDT 2013","Business","CNBC.com","23"
"43077","Co-workers who shared $1M lottery jackpot: 'It feels good'","Thu Mar 28 09:13:16 EDT 2013","Business","Today.com (blog)","26"
"43090","Powerball office pool wins $1M, co-worker who didn't opt in given share of ...","Thu Mar 28 09:49:24 EDT 2013","Business","CBS News","26"
"43105","Oil spill contained after derailment","Thu Mar 28 10:00:13 EDT 2013","Business","Calgary Herald","34"
"43107","Moody's affirms Ireland's Ba1\NP ratings and negative outlook","Wed Mar 27 23:11:37 EDT 2013","Business","London South East","-1"
"43108","RIM Sells 1M BlackBerry 10s, Surprise 4Q Profit","Thu Mar 28 10:02:57 EDT 2013","Business","ABC News","574"
"43109","An Orderly, if Edgy, Calm as Cypriot Banks Reopen","Thu Mar 28 10:02:50 EDT 2013","Business","New York Times","3,077"
"43110","New York's Inventory Of Foreclosed Homes Spiked In Q1","Thu Mar 28 09:19:04 EDT 2013","Business","Business Insider","19"
"43111","Pinnacle Foods opens up 11 percent in NYSE trading","Thu Mar 28 10:01:22 EDT 2013","Business","Reuters","19"
"43112","Powerball Office Pool Shares Winnings With Co-Worker","Thu Mar 28 10:10:35 EDT 2013","Business","ABC News","27"
"43135","WTI Oil Near Five-Week High on U.S. GDP, Jobless Claims","Thu Mar 28 10:03:12 EDT 2013","Business","Bloomberg","32"
"43140","Jobless claims rise, but GDP data shows more growth","Thu Mar 28 09:27:45 EDT 2013","Business","Reuters","32"
"43144","News Summary: US economy grew at 0.4 percent rate in 4Q, slightly better than ...","Thu Mar 28 10:13:54 EDT 2013","Business","Washington Post","23"
"43161","Stocks Add Small Gains","Thu Mar 28 10:31:09 EDT 2013","Business","Wall Street Journal","362"
"43162","Florida office shares lotto winnings with co-worker who opted out of pool","Thu Mar 28 10:25:54 EDT 2013","Business","Fox News","28"
"43163","GDP: Economic growth revised higher, outlook better","Thu Mar 28 10:30:59 EDT 2013","Business","Los Angeles Times","29"
"43164","OECD: G7 Economies Recovering, Europe Lags","Thu Mar 28 10:28:18 EDT 2013","Business","NASDAQ","28"
"43165","Can Wal-Mart Beat Amazon?","Thu Mar 28 10:18:50 EDT 2013","Business","Motley Fool","128"
"43166","Unexpectedly, Jobless Claims Inch Up","Thu Mar 28 10:24:52 EDT 2013","Business","New York Times","30"
"43167","Pinnacle Advances After IPO Prices at Top End of Proposed Range","Thu Mar 28 10:13:34 EDT 2013","Business","Bloomberg","22"
"43168","Freddie Mac: 30-year fixed mortgage rate at 3.57%, up slightly","Thu Mar 28 10:24:20 EDT 2013","Business","Los Angeles Times","15"
"43188","S&P 500 trades above all-time closing high","Thu Mar 28 10:45:05 EDT 2013","Business","Los Angeles Times","373"
"43189","A Look at BlackBerry Maker Research in Motion","Thu Mar 28 10:24:25 EDT 2013","Business","ABC News","581"
"43190","Duncan Hines parent Pinnacle's shares jump in market debut","Thu Mar 28 10:41:07 EDT 2013","Business","Reuters","23"
"43191","Global stocks, euro gain as Cyprus banks reopen","Thu Mar 28 10:52:30 EDT 2013","Business","Reuters","3,066"
"43196","US Stock Futures Slip","Thu Mar 28 10:59:42 EDT 2013","Business","Wall Street Journal","373"
"43199","S&P 500 Breaks Above Record High","Thu Mar 28 10:59:42 EDT 2013","Business","Wall Street Journal","373"
"43203","4 Things Real Estate Investors Need to Know About Foreclosures","Thu Mar 28 10:39:12 EDT 2013","Business","TheStreet.com","21"
"43204","OECD predicts stronger growth for most major economies","Thu Mar 28 10:53:49 EDT 2013","Business","BBC News","30"
"43228","The Last of RIM's Co-Founders Departs","Thu Mar 28 08:34:56 EDT 2013","Business","MarketWatch","589"
"43229","Moody's Ireland Analyst Upbeat on Ireland, But Negative Outlook Remains","Thu Mar 28 10:14:31 EDT 2013","Business","NASDAQ","-1"
"43232","S&P 500 Breaks Above Closing High","Thu Mar 28 11:02:06 EDT 2013","Business","Wall Street Journal","375"
"43239","OECD predicts stronger global growth","Thu Mar 28 11:15:20 EDT 2013","Business","BBC News","29"
"43245","BlackBerry Beats But Hold The Champagne","Thu Mar 28 10:13:45 EDT 2013","Business","Forbes","599"
"43246","Frozen-Foods Maker Pinnacle Foods Sees Shares Rise After IPO","Thu Mar 28 10:41:58 EDT 2013","Business","Wall Street Journal","26"
"43257","Economy expanded at 0.4 percent rate at end of 2012, latest sign of meager ...","Thu Mar 28 11:03:02 EDT 2013","Business","Fox News","37"
"43258","BlackBerry CEO's optimistic view justified by results","Thu Mar 28 11:00:29 EDT 2013","Business","USA TODAY","599"
"43273","IMF financing deal for Cyprus not before end of April-spokesman","Thu Mar 28 10:56:06 EDT 2013","Business","Reuters","31"
"43274","Stocks Move Mostly Higher, S&P 500 Climbs Above Closing High - U.S. ...","Thu Mar 28 11:14:10 EDT 2013","Business","NASDAQ","20"
"43280","BlackBerry has a long way to go","Thu Mar 28 11:15:02 EDT 2013","Business","MarketWatch","602"
"43291","Will Wal-Mart replace the supermarket?","Thu Mar 28 11:23:20 EDT 2013","Business","Salon","140"
"43301","Reckitt Benckiser sickens as FTSE perks up","Thu Mar 28 10:28:25 EDT 2013","Business","Telegraph.co.uk","-1"
"43312","Wall Street edges higher as S&P 500 tops record close","Thu Mar 28 11:45:46 EDT 2013","Business","Reuters","392"
"43329","US Airways shares rise after court OKs merger","Thu Mar 28 10:32:06 EDT 2013","Business","Businessweek","142"
"43338","An Edgy Calm as Banks in Cyprus Reopen","Thu Mar 28 11:49:07 EDT 2013","Business","New York Times","2,892"
"43383","India current account gap at record high","Thu Mar 28 10:47:50 EDT 2013","Business","Financial Times","29"
"43384","Rail line re-opens following crude oil spill","Thu Mar 28 11:04:15 EDT 2013","Business","Minneapolis Star Tribune","39"
"43406","More Americans than ever using food stamps","Thu Mar 28 12:20:45 EDT 2013","Business","MSN Money","10"
"43407","Consumer Confidence Cools as US Jobless Claims Rise","Thu Mar 28 12:21:19 EDT 2013","Business","Bloomberg","32"
"43408","US 4th quarter growth faster than thought: 0.4%","Thu Mar 28 12:00:00 EDT 2013","Business","AFP","42"
"43409","GameStop Profit Tops Estimates on Mobile, Digital Games","Thu Mar 28 11:44:24 EDT 2013","Business","Businessweek","31"
"43412","US stocks soar above record closing high","Thu Mar 28 11:41:51 EDT 2013","Business","Financial Times","393"
"43435","Train derailment spills 30000 gallons of oil in Minnesota","Thu Mar 28 12:20:00 EDT 2013","Business","AFP","41"
"43436","Clearwire Taps Sprint Funding Again","Thu Mar 28 12:09:30 EDT 2013","Business","Wall Street Journal","-1"
"43437","Powerball Winners Share $1 Million Prize With Co-Worker","Thu Mar 28 12:13:35 EDT 2013","Business","Fox News Latino","30"
"43441","UPC owner to profit from Ziggo stake","Thu Mar 28 10:12:48 EDT 2013","Business","Telecompaper (subscription)","29"
"43446","BlackBerry posts profit after rebranding, Z10 launch","Thu Mar 28 11:59:17 EDT 2013","Business","Washington Post","639"
"43447","Derailment highlights risks from oil-by-rail boom: Campbell","Thu Mar 28 11:06:26 EDT 2013","Business","Reuters","41"
"43448","MetroPCS Shares Rally After ISS Criticizes T-Mobile Deal","Thu Mar 28 11:41:37 EDT 2013","Business","Wall Street Journal","53"
"43449","GRAINS-Corn sheds 1 pct in profit-taking ahead of USDA report","Thu Mar 28 12:01:37 EDT 2013","Business","Reuters","76"
"43450","Use of Food Stamps Swells Even as Economy Improves","Thu Mar 28 06:06:52 EDT 2013","Business","Wall Street Journal","12"
"43464","US economy growing at faster rate than estimated but recovery is still sluggish","Thu Mar 28 12:32:12 EDT 2013","Business","The Guardian","41"
"43465","Second water main breaks in Hoboken -- entire city affected - The Star-Ledger","Thu Mar 28 12:21:59 EDT 2013","Business","NJ.com","16"
"43466","US Soybean Acreage Seen Lower; Corn Plantings Most Since 1936","Thu Mar 28 12:18:08 EDT 2013","Business","Bloomberg","76"
"43467","Jobless claims tick up for second straight week","Thu Mar 28 11:31:04 EDT 2013","Business","Los Angeles Times","38"
"43468","MetroPCS: At Least One Proxy Adviser Likes Our T-Mobile Deal","Thu Mar 28 12:18:56 EDT 2013","Business","New York Times (blog)","53"
"43470","Cyprus Averts Panic Withdrawals as Banks Open With Cash Controls","Thu Mar 28 12:24:41 EDT 2013","Business","Bloomberg","2,858"
"43483","City of Hoboken without water after 2 major water mains rupture","Thu Mar 28 12:38:36 EDT 2013","Business","New York Daily News","20"
"43484","Canadian Pacific oil spill now estimated at 15000 gallons-officials","Thu Mar 28 12:41:18 EDT 2013","Business","Reuters","43"
"43503","City Of Hoboken Without Water After Two Water Mains Break","Thu Mar 28 12:31:43 EDT 2013","Business","Business Insider","20"
"43504","BlackBerry sells 1 million Z10 smartphones, topping expectations","Thu Mar 28 12:12:03 EDT 2013","Business","Los Angeles Times","649"
"43505","Walmart Faces the Cost of Cost-Cutting: Empty Shelves","Thu Mar 28 06:09:19 EDT 2013","Business","Businessweek","143"
"43509","Big beneficiary of S&P 500 high: Index funds","Thu Mar 28 12:50:20 EDT 2013","Business","USA TODAY","399"
"43511","Global stocks, euro rise after Cyprus banks reopen","Thu Mar 28 13:12:37 EDT 2013","Business","Reuters","2,878"
"43515","UPDATE 4-Wal-Mart steps up its online game with help from stores","Tue Mar 26 20:05:50 EDT 2013","Business","Reuters","143"
"43516","Cyprus bank controls to last a month, minister says","Thu Mar 28 13:10:30 EDT 2013","Business","Reuters","2,886"
"43517","Sprint and Softbank Agree to Forgo, Remove Huawei Equipment, Lawmaker Says","Thu Mar 28 13:03:44 EDT 2013","Business","Wall Street Journal","21"
"43518","Surprise! BlackBerry Posts A Profit, Sells 1 Million Z10 Phones","Thu Mar 28 12:54:23 EDT 2013","Business","Forbes","675"
"43519","Corn Leads Grain Plunge on Ample US Inventories, Acreage Gains","Thu Mar 28 12:57:54 EDT 2013","Business","Bloomberg","23"
"43553","Nokia Case Highlights India Tax Regime Risks","Thu Mar 28 12:56:38 EDT 2013","Business","Wall Street Journal","51"
"43568","Defying the Laws of Physics at Walmart","Thu Mar 28 12:52:27 EDT 2013","Business","Mother Jones","143"
"43569","USDA: Highest Corn Acreage Since 1936 Expected","Thu Mar 28 13:29:54 EDT 2013","Business","ABC News","27"
"43587","Wall Street rises to nudge S&P 500 above record close","Thu Mar 28 13:35:41 EDT 2013","Business","Reuters","422"
"43599","Duncan Hines owner Pinnacle Foods jumps after IPO","Thu Mar 28 13:08:33 EDT 2013","Business","Los Angeles Times","37"
"43600","CDS: Ziggo bonds slip as LGI share-buy triggers takeover talk","Thu Mar 28 08:21:44 EDT 2013","Business","Reuters UK","-1"
"43601","Lazaridis to keep BlackBerry stake, focus on new venture","Thu Mar 28 13:30:53 EDT 2013","Business","Reuters","668"
"43602","Texas to pay to keep 13 small airport towers open","Thu Mar 28 13:26:16 EDT 2013","Business","Businessweek","19"
"43605","GRAINS-Corn down most in 10 months as stockpile tops estimates","Thu Mar 28 13:52:41 EDT 2013","Business","Reuters","26"
"43606","Pinnacle Advances as IPO Prices at Top End of Range","Thu Mar 28 13:51:43 EDT 2013","Business","Businessweek","37"
"43607","Euro Rises Amid Cyprus Calm","Thu Mar 28 13:43:36 EDT 2013","Business","Wall Street Journal","2,882"
"43610","RIM Success in 4Q, but Too Early to Declare Win","Thu Mar 28 13:55:41 EDT 2013","Business","ABC News","668"
"43616","Nokia plays down $383 million India tax order","Thu Mar 28 09:44:53 EDT 2013","Business","Economic Times","54"
"43617","Cyprus capital controls 'may last a month'","Thu Mar 28 12:52:30 EDT 2013","Business","BBC News","18"
"43639","EBay CEO says company will enable $300 bln of commerce in 2015","Thu Mar 28 11:41:04 EDT 2013","Business","Reuters","-1"
"43640","Plane leasing company eyes first 787 delivery this summer","Thu Mar 28 13:37:48 EDT 2013","Business","Chicago Tribune","169"
"43641","Q4 GDP up 0.4% in Final Revision","Thu Mar 28 13:51:59 EDT 2013","Business","Motley Fool","44"
"43659","BlackBerry's Surprising Profits Don't Signal a Comeback","Thu Mar 28 13:29:59 EDT 2013","Business","Businessweek","690"
"43660","Google Introduces Same-Day Shopping to Compete With eBay and Amazon","Thu Mar 28 12:41:48 EDT 2013","Business","Wired","32"
"43667","BlackBerry's Surprising Profit Doesn't Signal a Comeback","Thu Mar 28 13:29:59 EDT 2013","Business","Businessweek","690"
"43671","UPDATE 2-Italy's Monte Paschi posts 3.2 bln euro loss in 2012","Thu Mar 28 14:25:12 EDT 2013","Business","Reuters","7"
"43687","Google testing Shopping Express, a live same-day delivery service","Thu Mar 28 14:02:25 EDT 2013","Business","Fox News","33"
"43688","S&P 500 Targets Record Close","Thu Mar 28 14:32:19 EDT 2013","Business","Wall Street Journal","427"
"43689","Corn falls by daily limit on higher inventories","Thu Mar 28 14:28:10 EDT 2013","Business","Financial Times","96"
"43690","Boeing CEO urges FAA to return 787 to skies","Thu Mar 28 14:29:45 EDT 2013","Business","Chicago Tribune","169"
"43703","Cyprus Averts Panic Withdrawals as Banks Open","Thu Mar 28 14:27:50 EDT 2013","Business","Businessweek","2,899"
"43713","New Health Law Likely to Push Up Californians' Premiums","Thu Mar 28 09:32:04 EDT 2013","Business","Wall Street Journal","10"
"43714","Otter Tail County: Crude oil spill contained after derailment","Wed Mar 27 19:48:05 EDT 2013","Business","Pioneer Press","-1"
